Date,Company,Open,High,Low,Close,Volume,Daily_Return
2022-01-10,INFY,1481.55,1482.33,1437.18,1471.73,58791,1.653
2022-01-11,INFY,1515.85,1528.2,1490.11,1498.23,186896,2.998
2022-01-12,INFY,1504.14,1508.5,1489.45,1494.27,65732,0.395
2022-01-13,INFY,1356.07,1358.68,1344.8,1352.39,202713,-9.249
2022-01-14,INFY,1368.57,1371.96,1351.6,1368.98,120802,1.196
2022-01-17,INFY,1364.42,1366.06,1345.41,1345.74,198395,-0.333
2022-01-18,INFY,1341.47,1371.6,1315.7,1359.8,148767,-0.317
2022-01-19,INFY,1308.67,1321.8,1295.48,1298.82,178359,-3.76
2022-01-20,INFY,1314.44,1325.22,1312.49,1316.17,213171,1.203
2022-01-21,INFY,1311.96,1331.85,1306.95,1308.92,144350,-0.32
2022-01-24,INFY,1352.99,1353.45,1338.02,1352.69,248319,3.367
2022-01-25,INFY,1397.13,1404.0,1328.5,1365.52,140954,3.286
2022-01-26,INFY,1332.69,1339.47,1309.37,1319.4,161110,-2.404
2022-01-27,INFY,1345.19,1393.45,1337.47,1380.75,78760,1.955
2022-01-28,INFY,1383.34,1401.7,1372.54,1385.97,137917,0.188
2022-01-31,INFY,1414.3,1435.83,1406.4,1408.81,221508,2.044
2022-02-01,INFY,1437.85,1448.78,1436.61,1441.2,158034,2.061
2022-02-02,INFY,1510.34,1516.18,1495.34,1495.78,210297,4.798
2022-02-03,INFY,1454.78,1469.52,1429.57,1452.09,190508,-2.741
2022-02-04,INFY,1459.69,1476.96,1430.69,1462.31,194526,0.523
2022-02-07,INFY,1456.21,1485.05,1437.11,1452.42,176850,-0.417
2022-02-08,INFY,1410.52,1429.95,1377.02,1383.56,250483,-2.884
2022-02-09,INFY,1389.01,1403.18,1384.86,1394.84,177437,0.393
2022-02-10,INFY,1394.98,1413.07,1383.64,1405.08,143788,0.01
2022-02-11,INFY,1403.49,1408.07,1399.99,1403.09,66887,-0.113
2022-02-14,INFY,1428.53,1441.81,1387.58,1395.78,93428,1.814
2022-02-15,INFY,1400.37,1422.92,1387.79,1418.71,184806,0.329
2022-02-16,INFY,1461.05,1494.21,1430.43,1437.57,104257,2.984
2022-02-17,INFY,1480.1,1525.71,1427.86,1523.86,186378,2.958
2022-02-18,INFY,1538.15,1547.22,1537.06,1542.01,198023,0.938
2022-02-21,INFY,1483.65,1505.29,1472.2,1496.19,245944,-3.785
2022-02-22,INFY,1450.6,1464.2,1448.8,1463.02,146462,-3.047
2022-02-23,INFY,1555.91,1568.72,1548.33,1549.59,134678,6.349
2022-02-24,INFY,1525.53,1528.98,1524.51,1526.87,107525,-1.553
2022-02-25,INFY,1585.21,1589.6,1561.8,1571.02,274874,3.821
2022-02-28,INFY,1508.65,1518.43,1493.23,1496.65,254795,-3.97
2022-03-01,INFY,1540.85,1562.93,1532.31,1560.5,92388,2.953
2022-03-02,INFY,1525.15,1561.97,1519.95,1523.75,218372,-2.265
2022-03-03,INFY,1553.58,1572.74,1525.17,1544.3,140939,1.958
2022-03-04,INFY,1577.88,1585.72,1552.65,1583.46,107369,2.174
2022-03-07,INFY,1622.26,1625.95,1579.89,1605.95,136992,2.45
2022-03-08,INFY,1667.67,1677.24,1655.36,1659.22,257006,3.843
2022-03-09,INFY,1653.52,1686.56,1607.36,1679.53,150027,-0.344
2022-03-10,INFY,1558.66,1559.22,1534.97,1544.44,90134,-7.197
2022-03-11,INFY,1460.17,1476.04,1440.85,1458.46,254875,-5.457
2022-03-14,INFY,1440.74,1450.39,1420.08,1428.79,126813,-1.215
2022-03-15,INFY,1435.44,1441.1,1415.93,1416.86,122654,0.466
2022-03-16,INFY,1398.03,1409.42,1397.96,1409.21,181479,-1.329
2022-03-17,INFY,1461.92,1477.74,1455.62,1476.43,230854,3.74
2022-03-18,INFY,1574.86,1603.19,1545.12,1566.29,119382,6.667
2022-03-21,INFY,1604.05,1609.83,1573.9,1601.29,201266,2.411
2022-03-22,INFY,1561.13,1562.84,1536.27,1561.89,162984,-2.508
2022-03-23,INFY,1522.59,1545.66,1494.94,1530.55,185586,-2.517
2022-03-24,INFY,1578.79,1595.1,1561.57,1587.65,134172,3.151
2022-03-25,INFY,1453.68,1460.89,1453.62,1456.26,226389,-8.438
2022-03-28,INFY,1434.68,1459.23,1390.71,1409.17,172378,-1.482
2022-03-29,INFY,1422.15,1425.24,1416.15,1421.4,124867,0.921
2022-03-30,INFY,1432.76,1444.83,1412.8,1415.25,184751,0.8
2022-03-31,INFY,1474.5,1477.04,1461.96,1469.0,251310,4.186
2022-04-01,INFY,1467.18,1472.55,1455.33,1456.95,200727,-0.124
2022-04-04,INFY,1387.84,1396.66,1378.4,1386.82,231903,-4.743
2022-04-05,INFY,1357.19,1363.38,1334.3,1357.73,196240,-2.136
2022-04-06,INFY,1416.58,1421.68,1394.7,1413.53,76889,4.334
2022-04-07,INFY,1390.68,1391.14,1374.26,1390.61,184438,-1.616
2022-04-08,INFY,1396.71,1417.96,1382.91,1412.65,111429,0.439
2022-04-11,INFY,1405.48,1439.2,1357.47,1386.63,164675,-0.508
2022-04-12,INFY,1335.97,1350.31,1335.85,1349.09,267287,-3.654
2022-04-13,INFY,1370.35,1374.23,1365.57,1370.16,102725,1.575
2022-04-14,INFY,1407.9,1424.63,1401.69,1418.5,68427,2.754
2022-04-15,INFY,1407.92,1433.43,1380.31,1413.97,73899,-0.746
2022-04-18,INFY,1450.97,1496.12,1450.49,1470.6,152682,2.617
2022-04-19,INFY,1547.74,1596.89,1539.01,1594.59,104901,5.246
2022-04-20,INFY,1659.57,1689.86,1631.65,1661.46,169252,4.075
2022-04-21,INFY,1623.07,1639.36,1609.16,1612.96,235399,-2.31
2022-04-22,INFY,1587.51,1632.81,1557.75,1626.46,219583,-1.577
2022-04-25,INFY,1595.38,1615.55,1573.05,1577.42,200959,-1.911
2022-04-26,INFY,1494.88,1508.54,1460.0,1495.02,126677,-5.233
2022-04-27,INFY,1497.62,1520.92,1490.11,1507.14,120988,0.174
2022-04-28,INFY,1574.72,1576.72,1549.47,1556.79,205176,4.484
2022-04-29,INFY,1602.23,1658.1,1601.82,1605.4,240581,2.919
2022-05-02,INFY,1630.53,1630.55,1617.78,1625.45,114623,1.565
2022-05-03,INFY,1581.01,1599.07,1564.3,1597.27,83009,-2.734
2022-05-04,INFY,1614.91,1634.08,1603.89,1614.65,112723,1.104
2022-05-05,INFY,1602.47,1637.95,1597.09,1623.65,164486,-0.754
2022-05-06,INFY,1693.19,1705.39,1628.69,1676.45,171243,4.283
2022-05-09,INFY,1660.81,1674.47,1629.5,1636.86,209591,-0.933
2022-05-10,INFY,1636.28,1640.47,1627.46,1630.56,62554,-0.035
2022-05-11,INFY,1618.77,1620.46,1602.04,1605.74,177545,-0.723
2022-05-12,INFY,1573.61,1603.75,1551.23,1580.62,179847,-2.001
2022-05-13,INFY,1610.6,1615.91,1602.06,1602.48,68845,1.897
2022-05-16,INFY,1589.96,1601.4,1572.58,1600.84,135438,-0.781
2022-05-17,INFY,1577.48,1631.04,1575.38,1625.9,225560,-1.459
2022-05-18,INFY,1638.01,1663.41,1628.0,1647.64,145590,0.745
2022-05-19,INFY,1631.68,1650.05,1631.66,1632.79,166807,-0.968
2022-05-20,INFY,1687.85,1718.79,1677.23,1710.69,233315,3.372
2022-05-23,INFY,1709.53,1754.53,1706.46,1730.63,168397,-0.068
2022-05-24,INFY,1688.01,1709.75,1666.86,1680.47,116992,-2.462
2022-05-25,INFY,1676.67,1677.07,1656.69,1664.15,132206,-0.226
2022-05-26,INFY,1713.59,1719.62,1689.06,1707.63,242158,2.971
2022-05-27,INFY,1656.76,1671.04,1654.68,1665.41,197794,-2.979
2022-05-30,INFY,1669.72,1708.63,1619.75,1620.27,133505,0.259
2022-05-31,INFY,1642.59,1668.93,1638.59,1666.67,68849,1.377
2022-06-01,INFY,1638.66,1644.92,1623.38,1632.22,185351,-1.681
2022-06-02,INFY,1621.87,1656.87,1600.21,1648.62,80361,-0.634
2022-06-03,INFY,1574.15,1587.98,1565.91,1571.47,100515,-4.517
2022-06-06,INFY,1684.54,1705.45,1655.24,1681.51,313682,7.195
2022-06-07,INFY,1656.83,1659.49,1630.02,1657.62,69717,-1.468
2022-06-08,INFY,1628.84,1632.3,1620.17,1628.21,168828,-1.737
2022-06-09,INFY,1727.48,1728.27,1667.11,1711.48,156586,6.097
2022-06-10,INFY,1822.4,1831.86,1803.25,1831.08,180172,6.481
2022-06-13,INFY,1872.26,1889.12,1845.36,1869.68,81988,2.249
2022-06-14,INFY,1943.21,1950.56,1921.17,1949.02,246827,3.933
2022-06-15,INFY,1955.07,1974.91,1947.17,1963.46,114873,0.31
2022-06-16,INFY,2064.24,2091.67,2048.34,2078.56,265962,5.132
2022-06-17,INFY,1993.82,2045.51,1993.28,2031.11,227583,-4.077
2022-06-20,INFY,2007.7,2032.27,1991.23,2008.38,210680,-1.153
2022-06-21,INFY,1968.71,1981.56,1919.33,1941.67,102127,-1.975
2022-06-22,INFY,2015.6,2039.16,2007.37,2017.92,186948,3.808
2022-06-23,INFY,2044.2,2077.69,2027.4,2039.79,158386,1.302
2022-06-24,INFY,2056.95,2094.66,2040.95,2087.92,194428,0.841
2022-06-27,INFY,2239.68,2256.97,2227.02,2236.29,321224,7.269
2022-06-28,INFY,2278.32,2349.39,2255.17,2330.85,59462,1.879
2022-06-29,INFY,2256.53,2309.13,2207.27,2238.29,169077,-3.189
2022-06-30,INFY,2193.28,2239.1,2180.61,2228.45,134255,-2.011
2022-07-01,INFY,2104.68,2168.25,2086.93,2160.39,276674,-5.554
2022-07-04,INFY,2211.02,2243.53,2201.59,2219.0,242522,2.343
2022-07-05,INFY,2237.26,2287.61,2225.62,2243.68,54514,0.823
2022-07-06,INFY,2373.18,2424.3,2363.92,2369.33,151178,5.772
2022-07-07,INFY,2323.86,2329.64,2323.56,2323.62,111098,-1.919
2022-07-08,INFY,2256.16,2271.43,2234.01,2234.15,212495,-2.903
2022-07-11,INFY,2241.51,2279.26,2235.38,2268.91,110386,0.329
2022-07-12,INFY,2265.18,2303.62,2210.49,2262.45,79144,-0.165
2022-07-13,INFY,2216.25,2256.99,2210.15,2236.96,64137,-2.042
2022-07-14,INFY,2189.48,2191.37,2136.35,2139.9,183580,-2.123
2022-07-15,INFY,2241.11,2255.73,2230.84,2239.01,262230,4.73
2022-07-18,INFY,2324.06,2338.74,2296.18,2302.07,232597,3.799
2022-07-19,INFY,2185.85,2256.78,2148.32,2178.08,108977,-5.048
2022-07-20,INFY,2205.83,2217.58,2163.64,2180.01,145838,1.274
2022-07-21,INFY,2194.04,2230.42,2165.5,2182.04,172580,0.643
2022-07-22,INFY,2141.99,2151.39,2119.82,2123.31,206780,-1.835
2022-07-25,INFY,2127.03,2145.36,2057.27,2126.72,198294,0.175
2022-07-26,INFY,2046.24,2054.18,2013.96,2034.42,226836,-3.784
2022-07-27,INFY,2070.19,2083.59,2047.22,2064.76,59732,1.758
2022-07-28,INFY,2103.5,2121.08,2085.0,2109.39,226887,1.876
2022-07-29,INFY,2071.22,2094.9,2057.13,2071.77,125456,-1.809
2022-08-01,INFY,2047.95,2079.59,2014.83,2077.52,129700,-1.15
2022-08-02,INFY,2102.06,2152.29,2081.13,2134.16,151161,1.181
2022-08-03,INFY,2195.95,2211.6,2193.4,2200.7,136556,2.895
2022-08-04,INFY,2072.12,2133.57,2035.38,2103.12,243348,-5.843
2022-08-05,INFY,2015.14,2039.42,2007.9,2010.16,125772,-4.183
2022-08-08,INFY,2055.37,2061.62,2047.97,2051.16,111382,2.249
2022-08-09,INFY,1999.41,2046.61,1990.24,2044.24,174706,-2.523
2022-08-10,INFY,1968.37,2016.15,1953.5,1974.57,240474,-3.711
2022-08-11,INFY,1964.66,2018.35,1962.88,2001.94,76609,-0.502
2022-08-12,INFY,1922.7,1943.16,1904.1,1916.67,266824,-3.959
2022-08-15,INFY,1914.08,1949.37,1909.98,1928.77,148469,-0.135
2022-08-16,INFY,2053.09,2056.34,2002.86,2008.83,264402,6.445
2022-08-17,INFY,1963.36,2015.6,1943.15,1945.89,222061,-2.264
2022-08-18,INFY,1910.83,1930.55,1893.26,1925.01,231440,-1.802
2022-08-19,INFY,1854.63,1897.01,1832.94,1866.97,187206,-3.656
2022-08-22,INFY,1932.55,1941.22,1925.16,1927.93,251361,3.513
2022-08-23,INFY,1936.71,1966.74,1902.82,1920.83,130167,0.456
2022-08-24,INFY,2010.94,2022.52,1983.75,2003.58,270931,4.691
2022-08-25,INFY,1999.87,2019.23,1997.1,2005.57,125560,-0.186
2022-08-26,INFY,1970.45,1998.59,1901.02,1901.48,67344,-1.751
2022-08-29,INFY,1988.88,2000.27,1977.74,1997.62,232467,4.596
2022-08-30,INFY,1968.64,2045.99,1930.54,1931.35,63421,-1.451
2022-08-31,INFY,1949.73,1973.83,1901.41,1928.58,198911,0.951
2022-09-01,INFY,1889.7,1957.29,1868.58,1953.18,165296,-2.016
2022-09-02,INFY,1941.42,1971.44,1923.62,1964.29,145783,-0.602
2022-09-05,INFY,1982.37,2024.33,1978.3,2006.0,120831,0.921
2022-09-06,INFY,2066.0,2078.39,2040.06,2054.59,80822,2.991
2022-09-07,INFY,2023.41,2035.18,1998.32,2017.07,95112,-1.517
2022-09-08,INFY,1936.21,1969.42,1905.63,1908.2,209912,-4.008
2022-09-09,INFY,1904.78,1911.26,1900.73,1910.51,161082,-0.18
2022-09-12,INFY,1851.18,1914.04,1826.83,1847.44,258173,-3.105
2022-09-13,INFY,1879.54,1891.99,1867.77,1886.34,118912,1.737
2022-09-14,INFY,1849.47,1871.15,1832.24,1839.69,63131,-1.954
2022-09-15,INFY,1888.21,1899.06,1872.87,1874.92,174214,2.637
2022-09-16,INFY,1862.58,1872.15,1838.28,1867.36,123839,-0.659
2022-09-19,INFY,1929.76,1934.41,1857.37,1860.46,112620,3.342
2022-09-20,INFY,1903.7,1941.97,1872.1,1936.17,189693,2.325
2022-09-21,INFY,1929.03,1946.42,1884.25,1915.69,194428,-0.368
2022-09-22,INFY,1906.73,1924.99,1904.91,1922.55,202813,-0.468
2022-09-23,INFY,1839.83,1848.35,1787.67,1804.23,197674,-4.303
2022-09-26,INFY,1771.33,1791.17,1770.49,1784.49,122393,-1.824
2022-09-27,INFY,1822.33,1843.73,1765.0,1791.6,99580,2.12
2022-09-28,INFY,1800.08,1802.4,1791.35,1791.57,53321,0.474
2022-09-29,INFY,1793.24,1793.43,1771.65,1775.63,52920,0.093
2022-09-30,INFY,1767.21,1767.88,1751.79,1759.19,98691,-0.474
2022-10-03,INFY,1680.29,1710.19,1641.47,1662.76,236179,-4.485
2022-10-04,INFY,1625.99,1635.32,1598.55,1629.27,170103,-2.212
2022-10-05,INFY,1544.91,1574.68,1524.46,1573.06,132153,-5.178
2022-10-06,INFY,1505.72,1521.23,1494.74,1505.76,124830,-4.281
2022-10-07,INFY,1491.82,1495.6,1474.62,1478.63,186425,-0.926
2022-10-10,INFY,1449.6,1471.82,1435.31,1463.52,96439,-1.963
2022-10-11,INFY,1479.26,1496.68,1475.76,1491.78,85980,1.075
2022-10-12,INFY,1434.6,1436.41,1427.74,1432.55,146149,-3.833
2022-10-13,INFY,1441.67,1456.19,1416.18,1435.05,206049,0.637
2022-10-14,INFY,1444.58,1446.99,1423.92,1428.97,123583,0.664
2022-10-17,INFY,1465.11,1488.12,1436.46,1448.82,117754,2.529
2022-10-18,INFY,1435.65,1447.34,1434.04,1440.19,68456,-0.908
2022-10-19,INFY,1497.88,1511.53,1462.64,1493.4,269368,4.006
2022-10-20,INFY,1585.93,1612.92,1563.27,1600.82,110558,6.196
2022-10-21,INFY,1617.06,1643.6,1603.8,1617.99,121878,1.014
2022-10-24,INFY,1584.57,1600.22,1546.84,1568.71,184731,-2.066
2022-10-25,INFY,1569.9,1610.64,1538.48,1574.7,179115,0.076
2022-10-26,INFY,1613.12,1632.38,1609.49,1615.51,121633,2.44
2022-10-27,INFY,1622.14,1625.77,1609.76,1611.93,177451,0.41
2022-10-28,INFY,1608.65,1653.94,1571.5,1606.15,97748,-0.204
2022-10-31,INFY,1589.46,1619.69,1585.45,1594.6,145956,-1.039
2022-11-01,INFY,1614.19,1626.16,1603.48,1613.43,203730,1.229
2022-11-02,INFY,1616.44,1619.98,1589.04,1606.66,200604,0.186
2022-11-03,INFY,1599.64,1600.25,1585.47,1593.51,60458,-0.437
2022-11-04,INFY,1590.72,1613.95,1583.59,1603.69,172662,-0.175
2022-11-07,INFY,1607.58,1614.97,1585.88,1587.5,74455,0.242
2022-11-08,INFY,1614.03,1617.26,1610.55,1616.0,69292,1.671
2022-11-09,INFY,1676.41,1681.96,1671.65,1675.72,84626,3.738
2022-11-10,INFY,1708.41,1719.53,1664.28,1678.44,222047,1.951
2022-11-11,INFY,1592.99,1614.55,1586.15,1587.53,183606,-5.091
2022-11-14,INFY,1596.27,1649.14,1590.75,1609.48,107757,0.55
2022-11-15,INFY,1659.67,1664.41,1645.38,1659.81,65641,3.119
2022-11-16,INFY,1646.64,1648.49,1621.08,1643.69,150589,-0.793
2022-11-17,INFY,1547.18,1562.98,1545.89,1546.99,183773,-5.871
2022-11-18,INFY,1572.9,1573.97,1543.81,1554.79,98934,1.675
2022-11-21,INFY,1488.84,1508.96,1455.64,1459.48,240989,-4.241
2022-11-22,INFY,1411.77,1422.75,1393.7,1416.63,206528,-3.269
2022-11-23,INFY,1409.1,1433.66,1393.11,1393.33,191370,-0.532
2022-11-24,INFY,1430.28,1431.96,1422.87,1423.96,77620,2.652
2022-11-25,INFY,1409.17,1419.71,1377.64,1386.39,67090,-1.039
2022-11-28,INFY,1455.71,1473.48,1429.02,1439.53,188686,5.001
2022-11-29,INFY,1379.32,1386.86,1334.13,1346.47,110069,-4.182
2022-11-30,INFY,1358.19,1358.79,1334.59,1354.67,105129,0.871
2022-12-01,INFY,1469.79,1522.5,1462.52,1490.76,308638,8.498
2022-12-02,INFY,1415.54,1458.21,1398.95,1399.75,77273,-5.046
2022-12-05,INFY,1347.68,1351.08,1340.02,1345.04,201851,-3.72
2022-12-06,INFY,1373.77,1399.26,1364.6,1389.96,236630,2.136
2022-12-07,INFY,1503.37,1508.57,1478.49,1481.48,288511,8.159
2022-12-08,INFY,1546.31,1547.54,1527.27,1535.44,97298,4.376
2022-12-09,INFY,1588.99,1616.23,1552.46,1606.12,138955,3.488
2022-12-12,INFY,1607.41,1638.81,1585.97,1590.21,63481,0.08
2022-12-13,INFY,1598.66,1631.33,1592.99,1599.22,117494,0.532
2022-12-14,INFY,1594.28,1616.53,1559.21,1567.84,185341,-0.309
2022-12-15,INFY,1510.88,1524.28,1502.76,1511.88,264031,-3.633
2022-12-16,INFY,1458.37,1463.78,1410.01,1426.4,124999,-3.54
2022-12-19,INFY,1409.34,1425.23,1405.02,1417.47,96050,-1.196
2022-12-20,INFY,1411.23,1430.42,1377.94,1399.76,53324,-0.441
2022-12-21,INFY,1455.0,1511.69,1447.62,1461.47,230372,3.946
2022-12-22,INFY,1490.52,1519.23,1484.34,1513.75,107893,1.988
2022-12-23,INFY,1484.66,1500.2,1470.11,1489.35,104015,-1.921
2022-12-26,INFY,1472.82,1508.06,1465.97,1506.2,60527,-1.11
2022-12-27,INFY,1528.16,1542.3,1520.15,1524.47,220707,1.458
2022-12-28,INFY,1509.32,1546.71,1499.2,1527.9,70709,-0.994
2022-12-29,INFY,1525.14,1529.65,1514.68,1528.17,81103,-0.18
2022-12-30,INFY,1534.0,1544.37,1510.83,1531.43,200363,0.381
2023-01-02,INFY,1533.92,1559.04,1532.31,1550.15,90432,0.163
2023-01-03,INFY,1433.63,1438.35,1433.2,1433.69,181844,-7.517
2023-01-04,INFY,1426.51,1450.0,1371.65,1424.82,77363,-0.501
2023-01-05,INFY,1421.35,1448.17,1412.7,1416.57,110438,-0.244
2023-01-06,INFY,1379.29,1390.14,1361.27,1378.7,165466,-2.632
2023-01-09,INFY,1350.76,1358.83,1340.91,1352.89,222598,-2.026
2023-01-10,INFY,1373.21,1373.35,1355.12,1359.22,70317,1.502
2023-01-11,INFY,1332.48,1367.51,1315.28,1346.97,207233,-1.967
2023-01-12,INFY,1325.06,1337.71,1313.83,1332.21,199903,-1.627
2023-01-13,INFY,1332.58,1343.9,1315.67,1322.42,152812,0.027
2023-01-16,INFY,1327.17,1373.23,1293.85,1322.02,111594,0.359
2023-01-17,INFY,1340.2,1359.45,1321.17,1353.56,132445,1.375
2023-01-18,INFY,1340.03,1344.1,1334.16,1339.13,95638,-1.0
2023-01-19,INFY,1323.58,1335.51,1300.43,1314.63,80387,-1.161
2023-01-20,INFY,1342.39,1350.05,1333.63,1345.92,221432,2.112
2023-01-23,INFY,1404.75,1419.56,1393.63,1411.88,266735,4.371
2023-01-24,INFY,1393.71,1436.65,1376.73,1388.03,172207,-1.287
2023-01-25,INFY,1476.39,1485.44,1443.57,1477.97,127256,6.366
2023-01-26,INFY,1444.58,1451.65,1444.53,1450.9,114436,-2.259
2023-01-27,INFY,1530.36,1542.44,1512.55,1534.46,108242,5.477
2023-01-30,INFY,1566.8,1617.42,1556.3,1556.81,164291,2.108
2023-01-31,INFY,1527.76,1580.59,1522.94,1565.27,122229,-1.866
2023-02-01,INFY,1570.48,1594.89,1550.91,1583.05,103636,0.333
2023-02-02,INFY,1667.53,1694.69,1614.65,1690.2,163962,5.336
2023-02-03,INFY,1738.65,1770.55,1730.64,1766.72,213115,2.866
2023-02-06,INFY,1702.04,1713.16,1687.8,1710.14,196182,-3.661
2023-02-07,INFY,1676.91,1702.74,1640.8,1668.58,236611,-1.943
2023-02-08,INFY,1640.41,1654.51,1615.59,1619.18,182616,-1.688
2023-02-09,INFY,1626.69,1674.43,1607.39,1636.92,64134,0.464
2023-02-10,INFY,1652.74,1654.61,1611.62,1637.55,147166,0.967
2023-02-13,INFY,1684.8,1688.26,1654.76,1680.08,147372,2.885
2023-02-14,INFY,1650.83,1666.08,1625.48,1649.51,183582,-1.741
2023-02-15,INFY,1714.99,1722.45,1701.6,1703.89,278830,3.97
2023-02-16,INFY,1731.17,1788.35,1721.92,1724.47,80229,1.601
2023-02-17,INFY,1700.08,1721.25,1671.18,1672.75,197633,-1.414
2023-02-20,INFY,1612.67,1621.45,1592.0,1614.67,158399,-3.592
2023-02-21,INFY,1615.9,1623.92,1614.95,1617.56,175178,0.076
2023-02-22,INFY,1654.58,1690.93,1602.45,1667.89,182683,2.289
2023-02-23,INFY,1630.11,1643.11,1594.47,1622.17,108694,-2.265
2023-02-24,INFY,1662.11,1670.62,1648.79,1661.74,169684,2.462
2023-02-27,INFY,1657.14,1683.66,1634.67,1639.56,76204,-0.277
2023-02-28,INFY,1590.84,1634.0,1577.46,1622.46,99833,-2.972
2023-03-01,INFY,1698.65,1706.8,1667.53,1668.84,135641,4.696
2023-03-02,INFY,1676.38,1691.58,1635.44,1638.55,83369,0.452
2023-03-03,INFY,1632.71,1651.62,1631.88,1650.25,128039,-0.357
2023-03-06,INFY,1666.07,1676.03,1659.94,1662.19,111543,0.959
2023-03-07,INFY,1646.62,1691.8,1634.25,1689.47,199298,-0.937
2023-03-08,INFY,1714.62,1732.78,1708.75,1713.77,58699,1.488
2023-03-09,INFY,1723.88,1742.79,1710.7,1720.37,108020,0.59
2023-03-10,INFY,1683.74,1707.52,1630.96,1634.52,62115,-2.129
2023-03-13,INFY,1686.38,1718.38,1674.22,1679.88,79979,3.173
2023-03-14,INFY,1636.73,1703.22,1616.89,1674.71,158519,-2.569
2023-03-15,INFY,1698.77,1730.18,1693.59,1719.69,85894,1.437
2023-03-16,INFY,1680.7,1717.83,1677.11,1711.33,174087,-2.267
2023-03-17,INFY,1713.84,1760.54,1688.04,1711.56,89861,0.147
2023-03-20,INFY,1755.28,1756.03,1754.71,1755.39,202501,2.554
2023-03-21,INFY,1643.62,1647.22,1610.89,1618.86,114062,-6.367
2023-03-22,INFY,1726.96,1760.39,1704.54,1704.58,261112,6.678
2023-03-23,INFY,1727.43,1749.36,1712.06,1741.92,111214,1.341
2023-03-24,INFY,1700.65,1719.13,1689.2,1696.89,202317,-2.37
2023-03-27,INFY,1689.67,1712.94,1687.33,1693.82,187617,-0.426
2023-03-28,INFY,1615.16,1618.64,1594.05,1602.76,272236,-4.644
2023-03-29,INFY,1679.51,1694.92,1650.89,1692.46,128924,4.788
2023-03-30,INFY,1685.49,1736.87,1655.34,1688.38,112950,-0.412
2023-03-31,INFY,1794.5,1804.25,1791.65,1796.83,170662,6.285
2023-04-03,INFY,1864.49,1866.2,1843.55,1862.14,169261,3.766
2023-04-04,INFY,1861.78,1897.49,1831.54,1883.66,189067,-0.019
2023-04-05,INFY,1823.77,1897.98,1819.69,1851.83,210059,-3.179
2023-04-06,INFY,1897.04,1906.62,1850.83,1851.64,115304,2.441
2023-04-07,INFY,1813.67,1853.81,1785.86,1851.99,68718,-2.051
2023-04-10,INFY,1782.7,1819.35,1780.34,1801.54,247916,-3.741
2023-04-11,INFY,1855.08,1895.96,1845.55,1865.14,240408,2.972
2023-04-12,INFY,1844.51,1850.98,1767.07,1808.53,58839,-1.106
2023-04-13,INFY,1839.21,1852.35,1803.22,1818.77,102624,1.696
2023-04-14,INFY,1887.59,1895.3,1877.63,1890.14,144115,3.784
2023-04-17,INFY,1880.53,1922.39,1830.58,1868.04,188762,-0.508
2023-04-18,INFY,1828.36,1852.36,1815.84,1833.81,104119,-2.124
2023-04-19,INFY,1905.39,1919.02,1858.66,1899.69,189885,3.903
2023-04-20,INFY,1945.76,1978.41,1894.18,1954.16,145924,2.425
2023-04-21,INFY,1892.75,1911.45,1880.07,1907.17,69222,-3.143
2023-04-24,INFY,1856.26,1889.01,1828.88,1850.01,199497,-2.67
2023-04-25,INFY,1843.19,1897.34,1820.02,1836.22,163209,-0.369
2023-04-26,INFY,1781.86,1790.72,1744.0,1787.54,77611,-2.96
2023-04-27,INFY,1829.9,1858.01,1816.69,1819.96,82104,2.37
2023-04-28,INFY,1852.04,1865.87,1838.72,1845.82,224327,1.763
2023-05-01,INFY,1927.57,1996.73,1905.38,1908.21,220863,4.429
2023-05-02,INFY,1946.03,1950.53,1940.38,1943.01,94575,1.982
2023-05-03,INFY,1936.76,1937.82,1910.3,1914.53,205779,-0.322
2023-05-04,INFY,1899.29,1900.77,1875.61,1891.1,96434,-0.796
2023-05-05,INFY,1856.54,1865.41,1815.99,1854.64,145352,-1.828
2023-05-08,INFY,1827.84,1850.73,1803.68,1836.0,207991,-1.445
2023-05-09,INFY,1858.27,1884.17,1826.66,1833.38,187503,1.213
2023-05-10,INFY,1758.48,1777.74,1731.27,1765.45,248490,-4.085
2023-05-11,INFY,1711.09,1726.91,1703.76,1725.12,161058,-3.079
2023-05-12,INFY,1740.09,1756.75,1735.88,1753.48,137492,0.868
2023-05-15,INFY,1732.62,1750.57,1704.36,1740.04,92543,-1.19
2023-05-16,INFY,1707.95,1729.47,1685.44,1696.44,168550,-1.844
2023-05-17,INFY,1731.23,1761.21,1672.58,1738.62,87595,2.051
2023-05-18,INFY,1712.53,1728.43,1676.77,1695.03,220297,-1.501
2023-05-19,INFY,1701.53,1712.85,1694.17,1709.01,188525,0.383
2023-05-22,INFY,1672.37,1694.39,1668.71,1670.07,215459,-2.144
2023-05-23,INFY,1738.93,1750.2,1691.78,1697.67,90568,4.123
2023-05-24,INFY,1687.47,1731.69,1674.72,1681.15,102456,-0.601
2023-05-25,INFY,1769.88,1770.73,1767.88,1770.16,241328,5.278
2023-05-26,INFY,1708.94,1727.42,1637.68,1694.38,181325,-3.458
2023-05-29,INFY,1642.46,1655.07,1628.57,1634.95,155045,-3.064
2023-05-30,INFY,1712.95,1727.75,1689.62,1699.15,273273,4.771
