Series_reference,Group
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3043A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3044A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3045A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3046A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3047A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3048A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3049A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3050A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3051A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3052A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
BDCQ.SEE3053A,Territorial authority by employment variable
